O1,O2,T3,T4
0.199420356,0.211160861,0.099757099,0.222554228
0.199417304,0.211158191,0.099761677,0.222547743
0.199423027,0.211169635,0.099767399,0.22255461
0.19942913,0.211185657,0.099771213,0.222572158
0.199412345,0.211155521,0.099776172,0.222541258
0.199419212,0.211175357,0.099781513,0.222553847
0.199414253,0.211182224,0.099770069,0.222566435
0.19941349,0.211190234,0.099760914,0.222578642
0.199402046,0.21117612,0.099765491,0.222553084
0.19941616,0.211203586,0.099768543,0.222568343
0.19942913,0.21122533,0.099764347,0.222600768
0.199411201,0.211208164,0.099749088,0.222592375
0.199409294,0.211194431,0.099770069,0.222573302
0.199408912,0.211211978,0.099770069,0.222578642
0.199401664,0.211226093,0.099759006,0.222581313
0.19937992,0.211211597,0.099753284,0.222561858
0.199384117,0.211221896,0.09975214,0.222567961
0.199389457,0.21124097,0.099752903,0.222575972
0.199398612,0.211261188,0.099741077,0.222585127
0.199380683,0.211232578,0.099733829,0.222551558
0.199386024,0.211260425,0.099730396,0.222569487
0.199396324,0.211267673,0.099743747,0.222579024
0.199390983,0.211276828,0.099739933,0.222578642
0.199378776,0.211263477,0.099747562,0.22255728
0.199386405,0.211273776,0.099738407,0.222569869
0.199388694,0.211291705,0.099742985,0.222586272
0.199383735,0.211293994,0.099750232,0.222592757
0.199373054,0.211281406,0.099740696,0.222587035
0.199361991,0.211284839,0.099721622,0.22257292
0.199367332,0.211305438,0.099731922,0.222598097
0.199349403,0.211257373,0.099752521,0.222577498
0.199359321,0.211256229,0.09976244,0.222585509
0.199356269,0.211275302,0.09975481,0.222588942
0.199353599,0.211289417,0.099742222,0.222588942
0.199339103,0.211266147,0.099759388,0.222558043
0.199354743,0.21130315,0.09978075,0.222587798
0.199362373,0.211325275,0.099785328,0.222613356
0.199360465,0.211332523,0.099781513,0.222617171
0.199332237,0.211299335,0.099765873,0.222578642
0.199336051,0.211311542,0.099759769,0.222581313
0.199351692,0.211330997,0.099775028,0.222587035
0.199352073,0.211327945,0.099781894,0.222581313
0.199346351,0.21130582,0.09978342,0.22255995
0.199341392,0.211306201,0.099771976,0.222567198
0.199358177,0.211334812,0.099773121,0.222582457
0.199336814,0.211310779,0.099773502,0.22255194
0.199337196,0.211326038,0.099771976,0.222549269
0.199326896,0.211347782,0.099771976,0.222562239
0.199311637,0.211359607,0.099777317,0.222579405
0.199284553,0.211329852,0.099784946,0.222560332
0.199288749,0.211352359,0.09978075,0.222562239
0.199270057,0.211363803,0.09977045,0.22255728
0.199261283,0.211380207,0.099768543,0.222572539
0.199254798,0.211371814,0.09977808,0.222547362
0.199262046,0.21139661,0.099779224,0.222566435
0.199255943,0.21139928,0.099782657,0.222579787
0.199249458,0.211383258,0.099778843,0.222572539
0.199258994,0.21138898,0.099789142,0.22257292
0.199261665,0.211397754,0.099813556,0.22258322
0.19928379,0.211429798,0.099831486,0.222608016
0.199278449,0.211406146,0.0998456,0.222586653
0.199267005,0.21139661,0.099833774,0.222587416
0.19927349,0.211416828,0.099839496,0.222609923
0.199262428,0.211429798,0.099818134,0.222622893
0.199229621,0.211410724,0.099815464,0.222594664
0.199230766,0.21143552,0.09981966,0.222615645
0.199233436,0.211438953,0.099820804,0.222630522
0.199230384,0.21142789,0.099826526,0.222636244
0.199230766,0.211403095,0.099851322,0.222625945
0.19923458,0.211417591,0.099849796,0.222642348
0.19923191,0.211417591,0.099842548,0.222649596
0.199217796,0.211395847,0.099839878,0.222625945
0.199228858,0.211392795,0.099856663,0.22261946
0.199239539,0.211399661,0.099865818,0.222637007
0.199238014,0.211397373,0.09985857,0.222641204
0.199215507,0.211352359,0.099860859,0.222615264
0.199230766,0.2113474,0.099869251,0.22263243
0.199225044,0.211339389,0.099867725,0.222632811
0.19923191,0.211358463,0.09987154,0.222649596
0.199231529,0.211340915,0.099897861,0.222627471
0.199232673,0.211353885,0.099893284,0.222647307
0.199216651,0.21134206,0.099864292,0.222647307
0.199209403,0.211273776,0.099863148,0.222650359
0.199223518,0.211153613,0.099875736,0.222654174
0.199228095,0.211173831,0.099877262,0.222677062
0.19921627,0.21119939,0.099865818,0.222672103
0.199196433,0.211173831,0.099856663,0.222659133
0.199198722,0.21111127,0.099871158,0.222671721
0.199205589,0.211112796,0.099878406,0.222683165
0.199215888,0.211141025,0.099879932,0.222711776
0.199202918,0.211092578,0.09988184,0.222682402
0.199210548,0.211120044,0.09990282,0.222687743
0.199204063,0.21116582,0.099880314,0.222704528
0.199197959,0.211190234,0.099868107,0.222703002
0.199181556,0.211176501,0.099870014,0.222669432
0.199188041,0.211202441,0.09986887,0.222689269
0.199200629,0.211237155,0.099876881,0.222708724
0.199195289,0.211235248,0.099862003,0.22271025
0.199177741,0.211159717,0.099855518,0.222686599
0.199183463,0.211131107,0.099857044,0.222704909
0.199196433,0.211166965,0.099859714,0.222722075
0.19917736,0.211109363,0.099852466,0.222699569
0.199194526,0.211102878,0.099859714,0.222698424
0.199203681,0.21112157,0.099859714,0.222715972
0.199196815,0.211137973,0.099842167,0.222725508
0.199167442,0.211112796,0.099851322,0.222682021
0.199176215,0.211134158,0.099855137,0.222701857
0.199178886,0.211120425,0.099852085,0.222701094
0.199180793,0.211089145,0.099850178,0.222706435
0.199167442,0.21107236,0.099855137,0.222678206
0.199177741,0.211088382,0.099855137,0.22269995
0.199184226,0.211081515,0.099853611,0.222706816
0.19916706,0.211087237,0.099844074,0.222687361
0.199157142,0.211052142,0.099841785,0.222675154
0.199166297,0.211018191,0.099852848,0.222684691
0.199178504,0.210988437,0.09986124,0.222696135
0.199165534,0.210853778,0.099853992,0.222670958
0.199157523,0.210817157,0.099840641,0.222668288
0.199163627,0.210862933,0.099847507,0.222661803
0.199166297,0.210899173,0.099845219,0.222671721
0.19915409,0.210854541,0.099846744,0.222639678
0.199167823,0.210869418,0.099850559,0.222651503
0.199172401,0.210898791,0.099853229,0.222670195
0.199172401,0.210939227,0.099843693,0.222668288
0.199175452,0.210948764,0.099852085,0.222647689
0.19921894,0.21100751,0.099863529,0.222680876
0.199194144,0.210996448,0.099840259,0.222661422
0.19914875,0.210962878,0.099816227,0.222628997
0.199142265,0.210932361,0.099809742,0.222601531
0.199133109,0.210944186,0.099798679,0.222608397
0.199118995,0.210964404,0.099781513,0.22260916
0.199077033,0.210922061,0.09974451,0.222552321
0.199076652,0.210946475,0.099747181,0.222552321
0.199087714,0.210958682,0.099757099,0.222567198
0.199100684,0.210967837,0.099769687,0.222600768
0.199077033,0.210930835,0.099781894,0.222562621
0.199097633,0.210969363,0.099774265,0.222566435
0.199112128,0.210986148,0.099773121,0.222580168
0.199105643,0.21093999,0.099777317,0.222585509
0.199094581,0.210841571,0.099795627,0.222571013
0.199104499,0.21083623,0.099791431,0.222587798
0.199109458,0.210852633,0.099790668,0.222591994
0.199108695,0.210888873,0.099787235,0.222596572
0.199114799,0.210904513,0.099791431,0.222598097
0.199120139,0.210913287,0.099805164,0.222614119
0.199130058,0.21092435,0.099804783,0.222651122
0.199109077,0.210927783,0.099801731,0.222632048
0.199106025,0.210939227,0.099804783,0.222625182
0.199091148,0.210918628,0.099774265,0.222629378
0.199084281,0.210907947,0.09975748,0.222640441
0.199061774,0.210888873,0.099771213,0.222613738
0.199074744,0.210931979,0.099775791,0.222628997
0.199082374,0.210958682,0.099769306,0.222646544
0.199084281,0.210963641,0.099760532,0.222654174
0.199075126,0.210938083,0.099757862,0.222634337
0.199100303,0.210972415,0.099766636,0.222673629
0.199112128,0.211006366,0.099768543,0.222697661
0.199094581,0.210975085,0.099760532,0.222678969
0.199085044,0.210949908,0.099749088,0.222662947
0.199085426,0.210959445,0.099745273,0.222682402
0.199091148,0.2109892,0.099746418,0.222699569
0.199088859,0.210994159,0.099742603,0.222680876
0.199091148,0.211010562,0.09972887,0.222685073
0.199078941,0.21102048,0.099713993,0.222685836
0.199081992,0.211046039,0.099699878,0.222714064
0.199064445,0.211008655,0.099707889,0.222675536
0.199075507,0.211037646,0.09971056,0.222696898
0.199062537,0.211047565,0.099696827,0.222691558
0.199053763,0.211046039,0.099682331,0.222681639
0.199053382,0.211051379,0.099685001,0.222690032
0.199057578,0.21107503,0.09968729,0.222703765
0.199064445,0.211094485,0.09969263,0.222712538
0.199068641,0.211086093,0.099693775,0.222707961
0.1990736,0.211078845,0.099694538,0.222717879
0.199078941,0.211084567,0.099693393,0.222725508
0.199099158,0.211123859,0.099688053,0.222749923
0.199075507,0.211090289,0.099688434,0.222708342
0.199078941,0.211083041,0.099680423,0.222695372
0.199096488,0.2110983,0.099669742,0.222727797
0.19910488,0.211124622,0.099674701,0.222754882
0.19908924,0.211110126,0.099685383,0.222722838
0.19909191,0.21113454,0.099685764,0.222731993
0.199090003,0.211143314,0.099674701,0.22274153
0.199080085,0.211145984,0.099656772,0.22273619
0.199078559,0.211150943,0.099669742,0.222725508
0.199095344,0.211172687,0.099681949,0.222736953
0.19909687,0.211171161,0.099674701,0.222745726
0.199088477,0.211120807,0.099679279,0.222729705
0.199098395,0.21109563,0.099688816,0.222735808
0.199113654,0.211118518,0.099683857,0.22275717
0.199131583,0.211133014,0.099691868,0.22277014
0.199097251,0.211088763,0.099680805,0.222727416
0.199094581,0.211087619,0.09968729,0.222724746
0.199106025,0.211099445,0.09969263,0.22272322
0.199101066,0.211116611,0.099676609,0.222738097
0.19907093,0.211062442,0.099677372,0.222687743
0.199087714,0.211088,0.099679279,0.222708342
0.199098014,0.211096774,0.099678135,0.222725508
0.199098777,0.211096393,0.099684238,0.222726271
0.199108695,0.211100207,0.099694538,0.222715209
0.199108695,0.211110126,0.099695682,0.222716735
0.199106025,0.211127292,0.09970026,0.22273619
0.199093055,0.211096011,0.099695301,0.222713683
0.199103355,0.211092197,0.099706363,0.222716735
0.19910984,0.211110889,0.099705219,0.22273886
0.199116706,0.211129581,0.099696064,0.222753737
0.199102973,0.211108981,0.099714374,0.222727797
0.199120139,0.211132251,0.099728489,0.222749541
0.199128913,0.211141788,0.099720096,0.222767089
0.199139976,0.21115285,0.099723911,0.222786544
0.199119376,0.211129581,0.099737262,0.222754882
0.199118232,0.211137973,0.099735355,0.222760222
0.199129676,0.211147891,0.099740314,0.222772048
0.199120139,0.211136066,0.099742603,0.222758696
0.199110221,0.211120807,0.099745273,0.222754119
0.199123954,0.211147128,0.099743747,0.222764418
0.199116706,0.211163532,0.099734974,0.222773955
0.199096488,0.211137973,0.09974184,0.222756789
0.199102592,0.211139117,0.099754047,0.222762893
0.199112891,0.211149799,0.099755955,0.222766326
0.199112891,0.211155902,0.099740696,0.2227751
0.199085426,0.211106692,0.099747944,0.222735808
0.199103736,0.211131488,0.099765873,0.222755263
0.199102592,0.211145602,0.099758625,0.222764037
0.199088096,0.211149036,0.099740314,0.222759078
0.199085807,0.211142551,0.099742222,0.222749541
0.199087333,0.21115018,0.099738788,0.222751448
0.199101829,0.211165439,0.099734592,0.222759841
0.199100684,0.211165057,0.099729252,0.222760604
0.199093055,0.211146747,0.099752903,0.222735045
0.199106406,0.21116582,0.099747562,0.222756026
0.199126243,0.211184131,0.099755573,0.222786925
0.199113273,0.211168491,0.099765873,0.222768233
0.19909954,0.211162387,0.099756717,0.222766707
0.19910488,0.211169635,0.099760151,0.22277777
0.199110984,0.211185657,0.09977045,0.222794555
0.199091148,0.211152087,0.099776554,0.222765944
0.199098014,0.211160098,0.099771595,0.222780059
0.199111747,0.211166583,0.099779606,0.222781966
0.199109458,0.211158572,0.099772358,0.222774718
0.199099158,0.211125766,0.099769687,0.222742293
0.199122428,0.21113721,0.099774265,0.222761748
0.19914875,0.211150943,0.099785328,0.222780822
0.199136924,0.211144077,0.099781513,0.222769759
0.199112891,0.211139117,0.099779987,0.222760985
0.199108314,0.211151706,0.099778843,0.222776244
0.199118232,0.211181842,0.099778461,0.222797225
0.199099921,0.211162769,0.099794864,0.222777007
0.199097251,0.211182605,0.099801731,0.222794555
0.199100303,0.21120473,0.099797916,0.222801421
0.199087333,0.211209308,0.099771213,0.222807143
0.199061774,0.211164294,0.099781132,0.22277777
0.199064826,0.211173068,0.09979105,0.222796843
0.199065971,0.211195956,0.099782657,0.222805617
0.199065208,0.21120206,0.099768543,0.222802184
0.199067115,0.211196719,0.099768543,0.222792266
0.199069404,0.211203967,0.099759769,0.222793029
0.199079703,0.211208164,0.099764728,0.222816298
0.1990633,0.21117612,0.09975748,0.222801421
0.199057578,0.211171161,0.099755955,0.222795318
0.199074363,0.211193668,0.099751377,0.222820113
0.199080085,0.211207401,0.099725437,0.222824309
0.199061393,0.211190997,0.099722385,0.222802565
0.199069785,0.211200916,0.099712848,0.222823165
0.199072837,0.211195575,0.099707889,0.222831939
0.199081611,0.21120206,0.099689579,0.222838424
0.199071311,0.211179935,0.099704456,0.222810576
0.199068259,0.211208926,0.099697971,0.222833083
0.199078178,0.211238681,0.099696827,0.222849868
0.199071693,0.211232959,0.099697208,0.222844527
0.199068641,0.211218082,0.099696827,0.222826217
0.199072074,0.211231433,0.099680042,0.222826217
0.199066352,0.211234866,0.099679279,0.222823165
0.199062537,0.211234103,0.09968462,0.222819732
0.1990736,0.211245166,0.099694156,0.222832702
0.199073218,0.211239444,0.09968996,0.222830031
0.199071311,0.211234866,0.099669361,0.222821257
0.199058723,0.211203204,0.099665165,0.222798751
0.199067496,0.211205493,0.099663257,0.222810576
0.199071693,0.211209308,0.099667072,0.222828505
0.199079703,0.211233722,0.09966402,0.222863219
0.199051093,0.211181461,0.099677372,0.222807906
0.199077415,0.211207401,0.099686527,0.222824691
0.199077796,0.211224567,0.09967966,0.222834609
0.199067878,0.2112177,0.099676227,0.22282965
0.19905796,0.211196338,0.09967699,0.22280638
0.199069404,0.211214267,0.099676609,0.22283499
0.199070548,0.211236011,0.099670124,0.222847579
0.199065589,0.211233341,0.099678516,0.222820495
0.199079322,0.211226856,0.09968462,0.222828505
0.1990839,0.211213123,0.099684238,0.222844909
0.199080466,0.211214267,0.09967432,0.222857116
0.199062537,0.21118909,0.099677372,0.222834227
0.199076652,0.211200153,0.099681186,0.222844909
0.19908657,0.211205112,0.099673176,0.222856734
0.19908924,0.211216937,0.099677372,0.222873519
0.199074363,0.211203204,0.099697971,0.222862075
0.199067496,0.211209689,0.099699878,0.222860167
0.199060248,0.211208926,0.099689579,0.222853301
0.199054145,0.211205875,0.09968729,0.222847197
0.199040794,0.211191379,0.099688816,0.22282698
0.199046516,0.211206256,0.099687671,0.222834227
0.199044227,0.21121236,0.099675083,0.222838424
0.19901905,0.211181842,0.099672794,0.222807525
0.199015235,0.211179172,0.099683857,0.222799895
0.199010276,0.211197864,0.099688434,0.222814772
0.199016379,0.211223804,0.099693393,0.222843383
0.198999976,0.211211978,0.099706363,0.222821639
0.199022101,0.211242496,0.099719715,0.222839187
0.19901905,0.211262332,0.099713611,0.222859404
0.198966788,0.211229526,0.09967432,0.22282965
0.198932456,0.211182605,0.099673557,0.222791121
0.198942756,0.211216937,0.099678135,0.222819732
0.198942374,0.211239826,0.099680042,0.222840712
0.198931693,0.211232959,0.099673938,0.222830413
0.198936271,0.21124097,0.099675846,0.222838042
0.198945045,0.211260425,0.099690342,0.22285559
0.198942756,0.211274539,0.099692249,0.222876571
0.19891529,0.211252033,0.099683094,0.222851775
0.198926352,0.211265765,0.099687671,0.222855208
0.198919486,0.21126958,0.099678516,0.222860167
0.198919867,0.211278354,0.099678898,0.222876571
0.198900794,0.211257755,0.099695301,0.222851394
0.198913382,0.211283695,0.099694156,0.222867415
0.198925971,0.211299335,0.099702549,0.222872374
0.198914908,0.211291324,0.099706745,0.222878097
0.198874854,0.211245166,0.099694919,0.222847197
0.198885535,0.211273395,0.099696827,0.222868941
0.198886298,0.211276447,0.099693012,0.222865889
0.198860358,0.211263095,0.099665546,0.222851394
0.198855781,0.211268817,0.099665928,0.222853301
0.198868369,0.211275684,0.099673938,0.222859404
0.198880958,0.211301624,0.099663639,0.222883056
0.198848533,0.21126691,0.09964838,0.222848723
0.198849677,0.211259662,0.09965868,0.22284262
0.198863028,0.211288272,0.099660968,0.222860549
0.198871802,0.21129819,0.099661731,0.222872374
0.198855018,0.21126424,0.099658298,0.22284796
0.198858069,0.211274158,0.09965105,0.222848342
0.198854255,0.211288654,0.099647998,0.222856734
0.198851584,0.21129285,0.099639606,0.222860549
0.198848151,0.211273395,0.099650287,0.222838424
0.198848914,0.211284458,0.09963541,0.222839187
0.198844718,0.211291324,0.099620533,0.222836516
0.198832511,0.211282169,0.099628162,0.222820113
0.198837088,0.211285602,0.099640369,0.222822402
0.198839377,0.21130315,0.099638843,0.222834227
0.198830985,0.211320316,0.099633884,0.222849486
0.19880886,0.211286365,0.099630451,0.222811339
0.198810386,0.211290943,0.099623966,0.222805617
0.1988142,0.211310779,0.099626255,0.222813628
0.198818015,0.211332904,0.099636936,0.222828505
0.198792838,0.211306583,0.099644565,0.222801421
0.198806189,0.211325275,0.099637317,0.222812102
0.198809623,0.211336337,0.099627781,0.222817824
0.198792838,0.211330234,0.099616336,0.222805236
0.19878559,0.211316501,0.099625492,0.222786162
0.198784827,0.211334049,0.099639606,0.222799895
0.198805808,0.211367618,0.099649143,0.222831939
0.198798179,0.211359226,0.099654102,0.222820113
0.198781775,0.211343585,0.099652195,0.222807525
0.198784446,0.211358463,0.09963808,0.222815535
0.198798179,0.211382877,0.099637699,0.222828505
0.198775672,0.211357318,0.099636936,0.222799514
0.198779868,0.211371433,0.099634647,0.222815154
0.198796653,0.211397373,0.099647236,0.222833846
0.198807715,0.211416446,0.099653339,0.222846816
0.198782538,0.211367999,0.099644565,0.22280104
0.198785971,0.211371433,0.099634647,0.222811339
0.198790549,0.211383258,0.099635028,0.22281668
0.198790549,0.211394702,0.099637699,0.222813247
0.198781775,0.211394321,0.099631214,0.222812484
0.198774146,0.211389362,0.099610614,0.222807906
0.198784827,0.211401187,0.099614811,0.222820495
0.198792075,0.21139928,0.099638843,0.222823928
0.198799323,0.211403095,0.099641895,0.222809432
0.198793601,0.211400043,0.099611759,0.22279341
0.198793601,0.211397373,0.099592685,0.222805617
0.198780249,0.211371051,0.099604511,0.222785781
0.198798179,0.211392032,0.099611377,0.222800277
0.198800849,0.211398517,0.099602985,0.222814772
0.198799704,0.211405002,0.099597263,0.222818587
0.198789786,0.211379825,0.099598026,0.222785018
0.198804282,0.211396991,0.099598407,0.222800277
0.19880886,0.211398517,0.099597644,0.222800277
0.198796653,0.211380588,0.099585819,0.222782729
0.198799323,0.211380588,0.099592304,0.222767089
0.198808478,0.21139928,0.099604892,0.222774337
0.198815726,0.211405002,0.099610614,0.22279074
0.198803519,0.211381351,0.099613285,0.222773192
0.198813819,0.21138898,0.099613285,0.222773955
0.198825644,0.211395847,0.099613666,0.222785781
0.198829841,0.211407291,0.099621296,0.22278807
0.198820304,0.211382495,0.09963808,0.22276747
0.198838233,0.211405765,0.099644184,0.222782729
0.19884014,0.211409198,0.099627781,0.222777007
0.198835563,0.211411869,0.099614811,0.222776625
0.198834037,0.211397754,0.099633121,0.222750304
0.198848151,0.211427509,0.099639225,0.222784636
0.198841285,0.211427509,0.099621296,0.222783492
0.198823356,0.211405384,0.099617099,0.222772429
0.198819922,0.211397754,0.099624347,0.222772429
0.198829841,0.211414539,0.099630069,0.222781966
0.198825644,0.211423694,0.099600696,0.22278311
0.198807334,0.211393558,0.099587345,0.22276213
0.19881153,0.211390506,0.099577808,0.2227648
0.1988142,0.211405384,0.09956789,0.222780822
0.198826789,0.211425983,0.099563312,0.22280104
0.198816108,0.211404621,0.099571704,0.222787307
0.198829459,0.211423694,0.09957323,0.22281401
0.198831366,0.211435901,0.099564075,0.22282965
0.198844718,0.211450397,0.099567127,0.222854827
0.198844718,0.211443531,0.09959383,0.222849868
0.198843955,0.211445819,0.099586582,0.222854827
0.198832129,0.211446964,0.099569416,0.222867797
0.198808097,0.211431705,0.099553775,0.222852157
0.198822974,0.211450016,0.099575901,0.222867415
0.198857306,0.211503421,0.099602604,0.222914718
0.198814582,0.211470996,0.099564838,0.222888396
0.198771857,0.211411106,0.099549198,0.222843383
0.198802375,0.211440479,0.099572849,0.222873137
0.198819922,0.211458026,0.099580478,0.222869704
0.198830222,0.2114771,0.09958086,0.222884963
0.19882717,0.21145383,0.0995862,0.222861312
0.198829841,0.211469471,0.099569797,0.222882293
0.198826407,0.211481296,0.09957323,0.222901366
0.198829841,0.21147977,0.09956789,0.222913955
0.198826789,0.211460697,0.099570179,0.222894118
0.198835181,0.211488925,0.099563312,0.222915862
0.198825644,0.211494266,0.099545383,0.222926925
0.198809241,0.211458789,0.099527835,0.222902892
0.198813437,0.211455356,0.099524784,0.222903274
0.198812674,0.211460697,0.099518299,0.222908614
0.198806952,0.211461841,0.099503803,0.222921966
0.198792838,0.211405002,0.099506092,0.222895644
0.198800086,0.211401569,0.099513721,0.222916625
0.198817634,0.211413776,0.099510288,0.222929214
0.198825644,0.211419879,0.099517536,0.222938369
0.198815726,0.211388599,0.099528217,0.22289984
0.1988348,0.211417591,0.099530506,0.222910903
0.198813056,0.211403858,0.099507617,0.222897551
0.198798941,0.211394702,0.099495029,0.222888778
0.198800849,0.211388599,0.099508762,0.222883437
0.198822593,0.211409198,0.099511051,0.222908996
0.198816108,0.211416828,0.099482822,0.222904036
0.198804282,0.211407672,0.0994874,0.222881148
0.198806189,0.211414539,0.099501514,0.222871993
0.198808478,0.211424839,0.099497318,0.222872374
0.198811911,0.21143552,0.099491596,0.222882674
0.198790931,0.211423313,0.099495029,0.22286093
0.198804282,0.211443531,0.099508762,0.222855208
0.198806952,0.211452304,0.099502658,0.222849868
0.198814582,0.211461078,0.099499225,0.22285559
0.198805808,0.211445056,0.099506473,0.22283499
0.19882717,0.211472904,0.099511051,0.222861312
0.198820685,0.211465274,0.099493885,0.222856734
0.198813819,0.211459171,0.099479007,0.222846434
0.198826789,0.211461841,0.099490833,0.222857879
0.198829078,0.211466419,0.099493122,0.222867797
0.198836707,0.211472141,0.099493122,0.222883819
0.198832511,0.211460697,0.09949274,0.222883819
0.198848914,0.211477863,0.099508762,0.222900222
0.198851966,0.211481296,0.099498081,0.222913955
0.198845481,0.211460315,0.099485874,0.222936843
0.198824881,0.211407672,0.099488544,0.22292044
0.198833655,0.211410343,0.099490451,0.222939895
0.198843955,0.211420261,0.099494648,0.222965072
0.198858832,0.211438953,0.099501132,0.223002837
0.198855018,0.211416065,0.099512958,0.222994063
0.198859214,0.211440479,0.099506855,0.223024962
0.198855399,0.211443531,0.099499225,0.22304518
0.198857306,0.21142789,0.09950571,0.223061965
0.198846244,0.211419879,0.099513721,0.223048232
0.198857306,0.211438571,0.099516391,0.223066924
0.198854636,0.211456882,0.099524784,0.223100112
0.198825644,0.211419498,0.099516391,0.223080657
0.198815345,0.211417972,0.099519062,0.223086379
0.198822593,0.211451541,0.099532795,0.223113845
0.198841285,0.211480533,0.099527835,0.223149703
0.198830985,0.211449634,0.09955759,0.223131774
0.19881153,0.211436283,0.09955492,0.223123763
0.198785209,0.211419498,0.099535083,0.223112701
0.198795127,0.211439334,0.099545002,0.22313063
0.198780631,0.211417209,0.099552631,0.22310469
0.19878292,0.211429035,0.099555683,0.223106979
0.198782157,0.211430561,0.099557972,0.223117278
0.198777579,0.211429798,0.099544239,0.223127196
0.198783301,0.211434375,0.099538135,0.223139022
0.198785209,0.211441242,0.099527835,0.223153136
0.198805808,0.211462223,0.09953165,0.223191283
0.198807334,0.211452304,0.099541187,0.223194335
0.198813437,0.211453449,0.099538135,0.22319548
0.198823356,0.211456501,0.099536228,0.223200057
0.198817252,0.211462604,0.099524402,0.223219131
0.198809623,0.211437809,0.099535465,0.223198531
0.19882717,0.211460697,0.099546146,0.223223327
0.198832511,0.211455356,0.099551487,0.223238586
0.198827933,0.211450397,0.099538135,0.223248885
0.198826407,0.211431705,0.099545383,0.223220657
0.19884014,0.211443531,0.099556446,0.223234771
0.198840522,0.21143819,0.099560642,0.223243545
0.198835944,0.211421787,0.099556064,0.223239349
0.198838614,0.211410343,0.09955492,0.223243163
0.198842811,0.211419116,0.099562549,0.223253463
0.198854636,0.211445819,0.099555683,0.223282455
0.198835944,0.211418735,0.099545764,0.223259185
0.19884014,0.211413013,0.099554157,0.223250793
0.198851584,0.211435901,0.09953165,0.223275588
0.198861884,0.211445438,0.09954195,0.223295425
0.198849677,0.211407672,0.099565219,0.223266052
0.198869895,0.211421405,0.099572849,0.223291992
0.198877906,0.211426364,0.099575901,0.223304962
0.198868369,0.211425601,0.099571323,0.223305724
0.198851203,0.211404621,0.099581623,0.223284744
0.198855399,0.211423694,0.099583912,0.223306106
0.198838614,0.211422168,0.099575138,0.223319076
0.198823356,0.211395465,0.099559879,0.223305724
0.198819159,0.211383258,0.099566364,0.223301528
0.1988142,0.211375247,0.099555301,0.223305724
0.198824118,0.211400806,0.099541568,0.223326324
0.198796653,0.211356555,0.099530506,0.223297332
0.198806571,0.211356555,0.099546146,0.223295043
0.198803519,0.211361896,0.099551868,0.223306869
0.198799323,0.211356555,0.099535846,0.223304199
0.198783683,0.211327182,0.099540042,0.223270629
0.198795127,0.211345111,0.099538517,0.223293899
0.198804664,0.21134206,0.099540424,0.223313354
0.198812293,0.211322605,0.09954195,0.223319076
0.198806189,0.211280261,0.099542713,0.223310302
0.198827552,0.211284839,0.09954729,0.223337768
0.198831366,0.211290943,0.099544239,0.223340057
0.198819159,0.211281787,0.099549961,0.223330902
0.198819922,0.211293231,0.099561023,0.223336624
0.19882183,0.211272632,0.099551868,0.223341964
0.198817634,0.211168109,0.099538898,0.223347305
0.198801612,0.211048328,0.099540042,0.223315261
0.198806189,0.211015521,0.099541568,0.223320983
0.198810004,0.210999499,0.099540424,0.223311828
0.198830222,0.211001025,0.099543094,0.223325561
0.19882183,0.210980044,0.099548053,0.223310302
0.198793219,0.21100484,0.099510288,0.22331488
0.198771476,0.211050616,0.099496936,0.223302291
0.19875965,0.211070453,0.099490833,0.223290466
0.198748587,0.211084186,0.099489307,0.223284362
0.198729895,0.211093722,0.099465656,0.223295043
0.19874668,0.211077319,0.099464893,0.223312972
0.19873104,0.210989581,0.099461841,0.223293899
0.198704337,0.210934649,0.099440479,0.223266052
0.198719214,0.210940372,0.099441623,0.223276733
0.198721885,0.210942279,0.099439334,0.223291992
0.198707389,0.21089574,0.099444675,0.223279403
0.198720359,0.210899173,0.099450397,0.223297332
0.198737143,0.21095563,0.099460315,0.223317169
0.198745917,0.211016284,0.099457263,0.223322891
0.198723029,0.211020862,0.09945116,0.223293136
0.198729132,0.211061298,0.099449253,0.223318694
0.198746299,0.211091434,0.099445056,0.223330139
0.198744773,0.211104022,0.09943552,0.223323272
0.198739432,0.211111652,0.099446964,0.223321365
0.198755454,0.211147128,0.099448108,0.223345016
0.198762702,0.211172687,0.099435901,0.223358749
0.198729132,0.211146365,0.099410724,0.223321746
0.198726844,0.211144458,0.099406909,0.223305343
0.198732947,0.211168872,0.099406146,0.223323272
0.198740195,0.211166965,0.099418353,0.223336242
0.198716162,0.211121951,0.099423694,0.223303054
0.198722266,0.211145221,0.099418735,0.223315643
0.198738669,0.211168491,0.099433612,0.223322128
0.198750113,0.211201297,0.099440479,0.223336624
0.198740195,0.211190997,0.099451541,0.223308776
0.198747062,0.211207019,0.099449253,0.223326705
0.198751258,0.211219989,0.099447727,0.223336624
0.198753165,0.211224185,0.099452304,0.223336624
0.198751258,0.211229526,0.0994565,0.223335861
0.198747443,0.211238681,0.099451923,0.223351119
0.198736762,0.211232578,0.09942522,0.223336624
0.198731421,0.211216556,0.099429035,0.223311447
0.19874935,0.2112383,0.099442386,0.223327087
0.198745917,0.211248218,0.09944849,0.223338149
0.198743628,0.211261188,0.099462223,0.223348831
0.198732184,0.211240207,0.099474811,0.223318313
0.198741339,0.211260043,0.099475955,0.223329757
